Unnamed: 0;2020;2021
&nbspLPA;0.06;0.08
&nbspP/L;121.89;77.17
&nbspVPA;1.90;1.94
&nbspP/VP;3.77;3.01
&nbspP/EBIT;48.76;36.55
&nbspP/EBITDA;33.68;24.47
&nbspP/Ativos;2.59;2.02
&nbspEbitda;51;57
&nbspMarg. Ebitda;24%;26%
&nbspPSR;8.05;6.31
&nbspROE;3%;4%
&nbspROA;2%;3%
&nbspROIC;12%;12%
&nbspEV/EBIT;34.18;30.79
&nbspEV/EBITDA;23.61;20.61
&nbspDiv. Yield;0,00%;0,17%
&nbspDiv. Payout;0%;0%
&nbspBeta;4.03;0.80
&nbspValorização;53%;-13%
&nbspNegócios/dia;18301;9826
&nbspVolume diário;83;54
