Unnamed: 0;2020;2021
&nbspLPA;0.39;0.42
&nbspP/L;21.43;19.05
&nbspVPA;3.06;3.15
&nbspP/VP;2.73;2.52
&nbspP/EBIT;17.89;16.26
&nbspP/EBITDA;0.00;0.00
&nbspP/Ativos;1.90;1.80
&nbspEbitda;0;0
&nbspMarg. Ebitda;0%;0%
&nbspPSR;1.26;1.11
&nbspROE;13%;13%
&nbspROA;9%;9%
&nbspROIC;17%;16%
&nbspEV/EBIT;15.64;15.27
&nbspEV/EBITDA;0.00;0.00
&nbspDiv. Yield;0,00%;0,00%
&nbspDiv. Payout;0%;0%
&nbspBeta;0.45;0.68
&nbspValorização;-6%;-5%
&nbspNegócios/dia;10688;8867
&nbspVolume diário;62;33
